Age,Workclass,Fnlwgt,Education,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Y
30,3,488720,5,6,1,1,5,1,0,0,40,6,0
32,3,157287,13,6,6,3,5,1,0,0,40,19,0
39,3,184659,9,6,8,3,5,1,0,0,40,19,0
49,3,214169,10,6,12,3,5,1,0,0,40,19,1
25,3,192149,13,4,7,5,5,0,0,0,40,19,0
50,3,137253,13,6,7,4,5,0,0,0,40,19,1
44,3,373050,9,6,14,3,5,1,0,0,40,19,0
65,3,90377,11,6,5,3,5,1,6767,0,60,19,0
28,2,183151,12,6,7,3,5,1,0,0,60,19,0
55,3,227158,13,7,7,2,5,0,0,0,40,19,0
49,6,34021,13,4,13,5,5,0,0,0,50,19,0
31,3,165148,9,2,2,2,5,0,0,0,12,19,0
47,3,211668,9,6,8,4,4,0,0,0,40,19,1
45,3,358886,9,6,14,3,5,1,0,0,40,19,1
35,3,47707,9,4,15,6,4,0,0,0,40,19,0
34,7,306982,13,6,6,3,2,1,0,0,60,30,0
49,6,52590,9,7,9,6,4,1,0,0,40,19,0
39,5,179352,10,1,10,6,5,0,0,0,35,19,0
27,3,158156,9,4,15,6,5,0,0,0,42,19,0
42,3,70055,9,6,1,3,5,1,0,0,40,19,0
60,5,131852,3,6,10,3,5,1,0,0,30,19,1
64,7,177825,9,4,15,6,5,1,1055,0,40,19,0
33,3,127215,10,6,6,3,5,1,0,0,48,19,1
23,3,175183,10,4,7,6,5,0,0,0,40,19,0
45,3,142287,14,6,2,3,5,1,0,0,50,19,1
34,3,221324,9,4,8,2,4,0,0,0,40,19,0
53,3,227602,9,1,6,6,5,0,0,0,37,6,0
22,3,228452,6,4,12,6,5,1,0,0,30,19,0
57,4,39380,9,2,15,6,5,0,0,0,35,19,0
20,5,96862,10,4,10,5,5,0,0,0,8,19,0
23,3,336360,4,4,12,5,4,1,0,0,40,19,0
31,3,257644,7,4,14,2,5,1,0,0,40,19,0
23,4,235853,13,4,11,6,5,1,0,0,22,19,0
30,3,270577,9,2,7,2,5,0,0,0,40,19,0
32,6,222900,13,2,13,6,5,0,0,0,50,19,1
42,3,99254,12,6,7,4,4,0,0,0,40,19,1
51,3,224763,4,6,14,3,5,1,0,0,40,9,0
59,7,174056,13,6,6,3,5,1,15024,0,40,19,1
36,3,127306,13,4,2,5,5,0,0,0,40,19,0
45,3,339506,9,4,6,6,4,1,0,0,40,19,0
35,3,178322,11,6,6,3,5,1,0,0,50,38,1
33,3,189843,4,6,8,3,5,1,0,0,40,19,0
43,3,160815,11,1,13,2,5,0,0,0,40,19,0
60,3,207665,9,6,11,4,5,0,0,0,40,19,1
37,4,160402,13,6,13,3,5,1,0,0,55,19,1
35,3,170263,10,4,11,2,5,0,0,0,40,19,0
36,3,184659,10,6,7,3,5,1,0,0,52,19,0
38,2,338320,15,6,13,3,5,1,0,1977,50,19,1
54,3,101017,4,6,12,3,5,1,0,0,40,19,0
51,3,204322,11,6,1,3,5,1,0,0,40,19,1
45,3,241350,12,6,12,3,5,1,0,0,45,19,1
63,2,217994,10,1,2,2,5,0,0,0,40,19,0
51,3,128143,10,6,12,3,5,1,0,0,40,19,1
58,7,164065,14,1,6,6,5,1,0,0,18,19,0
64,6,78866,9,1,7,6,5,0,0,0,40,19,0
20,3,236769,10,4,1,5,5,1,0,0,40,19,0
44,2,239539,13,6,7,3,2,1,0,0,40,21,1
39,3,34028,13,1,2,2,5,0,0,0,48,19,0
45,4,207847,10,4,7,2,5,0,0,0,40,19,0
44,3,175935,16,6,7,3,5,1,0,0,55,19,1
22,2,218445,10,4,2,6,5,0,0,0,40,19,0
63,1,215833,9,6,2,3,5,1,0,0,40,19,1
26,3,156976,11,2,15,6,4,1,0,0,40,19,0
42,7,220647,13,6,5,3,5,1,0,0,45,19,0
20,3,218343,9,4,15,5,5,0,0,0,25,19,0
29,3,241431,14,6,6,3,5,1,7298,0,40,19,1
38,6,123983,13,4,2,2,2,1,0,1741,40,2,0
25,3,73289,9,4,14,5,5,1,0,0,40,19,0
27,3,408623,13,6,12,1,5,1,0,0,50,19,0
46,3,169180,11,1,7,6,5,0,0,0,40,19,0
31,3,54929,10,1,12,6,5,1,0,0,60,19,0
24,3,306779,11,4,2,5,5,1,0,0,35,19,0
43,3,159549,10,6,6,3,5,1,0,0,50,19,1
23,3,482082,8,4,8,5,5,1,0,0,21,6,0
32,6,286101,9,4,14,2,4,0,0,0,37,19,0
44,3,167955,9,6,12,3,5,1,0,0,40,24,0
40,7,209040,13,6,6,3,5,1,0,0,40,19,0
38,3,105017,9,1,12,2,5,1,0,0,40,19,0
23,3,27776,11,4,8,6,5,1,0,0,40,19,0
19,3,242941,10,4,6,5,5,0,0,1602,10,19,0
41,3,118853,10,6,6,3,5,1,0,0,40,19,0
48,3,119565,9,6,12,3,5,1,0,0,40,19,0
23,3,196827,10,6,8,3,5,1,0,1902,40,19,0
47,3,275361,12,7,15,5,5,0,0,0,35,19,0
42,3,225193,9,6,12,3,5,1,0,0,40,19,0
17,3,329783,6,4,6,1,5,0,0,0,10,19,0
29,6,107411,15,4,13,6,5,0,0,0,70,19,0
21,4,258490,10,4,13,6,5,0,0,0,20,19,0
18,5,120243,7,4,10,5,5,1,0,0,27,19,0
31,3,219509,9,6,15,3,5,1,0,0,40,6,1
27,6,29174,13,4,13,2,5,0,0,0,40,19,0
29,3,40083,16,4,13,6,5,1,0,0,40,1,0
23,3,87528,13,4,6,6,5,0,0,0,45,19,0
41,3,116379,14,6,13,3,2,1,0,0,55,35,1
46,6,216214,13,6,13,3,5,1,0,0,35,19,1
34,3,268051,10,6,9,1,4,0,0,0,25,37,0
42,7,121718,9,6,12,3,5,1,0,0,24,19,0
18,3,201901,9,4,1,5,5,0,0,1719,15,19,0
46,3,109089,9,1,12,6,5,1,0,0,37,19,0
18,5,346382,7,4,10,5,5,1,0,0,15,19,0
52,3,284129,10,6,12,3,5,1,0,0,40,19,1
56,3,143030,9,1,12,2,5,0,0,0,40,19,0
21,3,212619,11,4,8,5,5,1,0,0,40,19,0
22,7,199011,9,4,12,1,5,1,0,0,20,19,0
31,3,118901,13,1,7,2,5,0,0,0,45,19,0
41,7,129865,9,6,15,3,5,1,0,0,60,19,0
25,3,157900,10,2,7,2,5,0,0,0,40,19,0
43,7,349341,13,1,2,6,5,1,0,0,60,19,0
45,3,158685,9,2,6,6,5,0,0,0,40,19,0
26,3,386585,10,1,11,6,5,1,0,0,60,19,0
90,3,52386,10,4,15,6,2,1,0,0,35,19,0
45,3,246891,13,6,6,3,5,1,0,1902,40,19,1
30,3,190385,13,6,15,4,5,0,0,0,40,19,1
42,3,37869,10,6,12,3,5,1,0,0,40,19,0
20,3,217807,10,4,1,5,5,1,0,0,35,19,0
53,3,149784,13,6,13,3,5,1,7688,0,40,19,1
64,4,201293,9,7,7,6,5,0,0,0,38,19,0
56,3,128764,4,7,14,6,5,1,0,0,20,19,0
42,3,27444,10,5,13,6,5,1,0,0,40,19,1
26,3,62438,13,6,6,4,5,0,0,0,40,19,1
31,6,151726,12,4,7,5,3,0,0,0,40,19,0
40,3,29841,13,6,7,4,5,0,0,0,40,19,0
58,3,131608,10,7,12,6,5,1,0,0,40,19,0
41,3,110562,13,6,2,3,5,1,0,0,40,19,0
58,1,190541,9,4,6,6,5,1,0,0,47,19,0
62,4,33142,14,6,13,3,5,1,0,0,60,19,1
65,1,139272,13,6,6,3,5,1,99999,0,60,19,1
40,3,234633,10,4,12,6,5,1,0,0,40,19,0
45,6,238386,10,6,9,3,5,1,0,0,40,19,1
22,3,460835,9,4,12,5,5,1,0,0,55,19,0
23,5,243190,10,4,10,5,2,1,0,0,20,20,0
63,2,97855,14,6,2,3,5,1,0,0,50,19,1
39,3,77146,13,6,2,3,5,1,0,1887,50,19,1
37,3,200863,10,7,12,2,5,1,0,0,40,19,0
25,5,41107,13,5,10,6,5,1,0,0,40,1,0
56,3,77415,7,6,5,3,5,1,0,0,50,19,0
32,3,236770,10,1,6,6,5,1,0,0,50,19,0
53,2,173093,10,6,2,4,2,0,0,1887,40,21,1
32,3,235124,11,1,13,6,5,1,0,0,40,19,0
23,7,282604,7,6,14,3,5,1,7688,0,60,19,1
35,3,199288,7,2,14,6,5,1,0,0,90,19,0
51,3,191659,10,6,2,3,5,1,0,1887,65,19,1
19,3,43285,10,4,7,5,5,0,0,0,20,19,0
41,3,160837,7,5,8,6,5,1,0,0,40,5,0
22,3,230574,6,4,14,5,5,1,0,0,25,19,0
23,3,176178,9,4,11,5,5,0,0,0,40,19,0
36,3,116358,14,6,2,3,2,1,0,0,40,35,1
27,5,253873,10,1,10,6,5,0,0,0,25,19,0
45,3,107787,11,6,12,3,5,1,0,0,40,1,0
23,7,519627,9,4,5,6,5,1,0,0,25,6,0
21,3,191460,7,4,15,2,4,0,0,0,40,19,0
44,3,198282,14,6,2,3,5,1,15024,0,40,19,1
29,3,214858,13,6,6,3,5,1,0,0,40,19,1
36,7,64875,11,6,11,3,5,1,0,0,60,19,0
18,3,675421,5,4,1,5,5,1,594,0,40,19,0
62,7,134768,8,6,12,3,5,1,0,0,40,19,1
25,2,207342,10,4,2,6,4,1,0,0,40,19,0
34,3,64830,12,1,2,6,5,0,0,0,45,19,0
31,3,220066,13,4,2,6,5,0,14344,0,50,19,1
37,3,82521,13,6,2,3,5,1,15024,0,40,19,1
33,3,176711,13,6,5,3,5,1,0,0,40,31,0
22,5,217421,10,4,10,5,5,0,0,0,30,19,0
28,3,111900,12,6,6,3,5,1,0,0,30,19,0
22,5,196943,10,2,10,5,5,1,0,0,25,19,0
47,3,481987,9,6,15,3,5,1,0,0,40,19,1
67,5,184506,7,6,10,3,5,1,0,419,3,19,0
20,5,121313,6,4,10,5,5,1,0,0,40,19,0
34,3,158420,13,6,2,3,5,1,0,0,70,19,0
26,3,256000,15,6,13,3,5,1,99999,0,60,19,1
36,3,183892,10,6,12,3,5,1,7298,0,44,19,1
28,3,42734,9,4,1,5,5,1,0,0,40,19,0
22,3,181773,9,4,14,5,4,1,0,0,40,19,0
47,3,184945,10,2,15,6,4,0,0,0,35,19,0
33,3,107248,11,4,7,6,5,1,0,0,45,19,0
34,1,215382,14,2,13,6,5,0,4787,0,40,19,1
25,3,122999,9,4,12,5,5,1,0,0,40,19,0
37,3,758700,5,6,1,3,5,1,3781,0,50,6,0
36,4,166606,9,6,9,3,5,1,0,0,40,19,0
61,6,192060,13,2,13,6,5,1,0,0,30,25,0
74,5,340939,5,6,10,3,5,1,3471,0,40,19,0
57,3,205708,10,6,12,3,5,1,0,0,40,24,0
55,3,67450,16,4,13,6,5,1,0,0,40,31,0
20,3,242077,9,1,6,6,4,0,0,0,40,19,0
43,3,129573,9,4,6,6,4,0,0,0,44,19,0
54,3,181132,9,6,8,3,5,1,0,0,40,31,1
25,3,212302,10,2,7,2,5,0,0,0,40,19,0
42,3,83411,10,1,2,6,5,1,0,1408,40,19,0
23,5,148751,10,4,10,6,5,0,0,0,35,19,0
17,3,317681,7,4,12,5,5,1,0,0,10,19,0
39,5,103986,9,4,10,6,5,1,0,1590,40,19,0
63,3,30602,4,5,15,2,3,0,0,0,40,19,0
19,3,172893,10,4,2,5,5,0,0,0,30,19,0
56,1,211804,13,6,6,3,5,1,15024,0,50,19,1
33,7,312055,13,6,6,3,5,1,0,0,45,19,1
37,3,65390,13,6,5,3,5,1,0,0,50,19,0
27,3,200500,4,6,14,3,5,1,0,0,45,19,0
36,6,241962,13,6,7,3,5,1,0,0,40,19,0
30,1,78530,9,6,2,3,5,1,0,0,65,1,1
22,3,189950,13,4,13,6,5,1,0,0,55,19,0
35,3,111387,10,6,1,3,5,1,0,1579,40,19,0
20,3,241951,9,4,1,6,5,1,0,0,45,19,0
18,3,343059,10,4,6,5,5,0,0,0,40,19,0
25,3,302465,8,4,8,6,5,1,0,1741,40,19,0
53,3,156843,14,4,13,6,5,0,0,1564,54,19,1
21,5,79728,10,4,10,5,5,0,0,0,40,19,0
19,3,55284,9,4,6,5,5,0,0,0,35,19,0
34,3,509364,9,1,8,6,5,1,0,0,30,19,0
32,4,117927,10,4,7,6,4,0,0,0,40,19,0
20,3,137651,10,4,8,5,3,1,0,0,40,19,0
70,3,131060,4,6,15,3,5,1,0,0,25,19,0
57,3,346963,13,6,2,3,5,1,0,0,40,19,1
54,3,183611,10,6,6,3,5,1,3137,0,50,19,0
34,3,134737,11,6,8,3,5,1,0,0,40,19,0
48,3,36503,10,6,2,3,5,1,0,0,40,19,1
42,3,250121,7,6,15,4,5,0,0,0,40,19,0
45,3,330535,9,4,7,6,5,1,3325,0,40,19,0
27,3,387776,10,4,15,5,5,1,0,0,40,19,0
51,3,41474,6,6,15,3,5,1,0,0,40,6,0
36,6,318972,10,1,7,2,5,0,0,0,65,19,0
33,3,86143,10,4,2,5,2,1,0,0,40,21,0
50,3,181139,10,4,5,6,5,1,0,0,40,19,0
44,3,326232,13,1,2,2,5,1,0,2547,50,19,1
39,6,153976,14,6,13,3,5,1,0,0,40,19,1
55,7,59469,5,6,5,3,5,1,0,0,25,19,0
24,3,127139,10,4,7,5,5,0,0,0,40,19,0
35,3,136343,9,4,6,6,5,1,0,0,40,19,0
32,7,350624,8,6,12,3,5,1,0,0,40,19,0
66,5,177351,13,6,10,3,5,1,0,2174,40,19,1
68,3,166149,9,7,7,6,5,0,0,2206,30,19,0
29,3,121523,7,6,14,3,5,1,0,0,60,19,0
24,7,267396,13,4,6,6,5,1,0,0,40,19,0
61,3,83045,5,6,8,3,5,1,0,0,40,19,0
34,3,160449,9,6,8,3,5,1,0,0,44,19,1
55,1,124137,15,6,13,3,5,1,0,2415,35,23,1
20,5,287681,10,4,10,5,5,1,0,0,36,19,0
41,3,154194,9,4,6,5,5,0,0,0,40,19,0
36,7,295127,9,6,5,3,5,1,0,0,84,19,0
60,3,240521,9,6,12,3,5,1,7298,0,40,19,1
61,7,244087,9,6,12,3,5,1,0,0,52,19,1
35,3,356250,15,6,6,3,2,1,0,0,35,20,0
42,4,293791,13,6,2,3,5,1,0,0,50,19,1
26,3,44308,13,4,11,6,5,1,0,0,40,19,0
44,6,210527,10,4,15,2,4,0,0,0,40,19,0
31,4,151763,14,4,7,6,5,1,0,0,25,19,0
39,4,267581,9,4,15,6,4,1,0,0,40,19,0
20,3,100188,10,4,11,5,5,0,0,0,24,19,0
32,1,111746,10,6,12,3,5,1,0,0,40,19,0
32,7,171091,9,6,6,3,5,1,0,0,40,19,0
61,3,355645,5,6,8,3,4,1,0,0,20,7,0
54,6,137678,10,1,7,2,5,0,0,0,40,19,0
23,3,70894,12,4,12,1,5,1,0,0,40,19,0
19,3,171306,9,4,6,5,5,1,0,0,3,19,0
31,3,100997,10,6,13,3,3,1,0,0,40,19,0
35,3,63921,3,6,1,3,5,1,0,0,40,6,0
29,3,32897,9,1,15,6,5,0,0,0,25,19,0
29,6,251854,9,4,9,6,4,0,0,0,40,19,0
25,3,345121,6,2,15,5,5,0,0,0,25,19,0
46,3,86220,13,1,6,6,5,0,0,0,40,19,0
35,3,172845,11,4,15,2,5,0,0,0,30,19,0
20,3,171398,6,4,6,6,1,1,0,0,40,19,0
24,7,174391,9,6,7,4,5,0,0,0,40,19,0
48,3,207058,9,1,7,2,5,0,0,0,37,19,0
37,3,291251,9,1,8,6,5,0,0,0,40,19,0
60,7,224377,9,6,6,3,5,1,0,0,40,19,0
39,3,105813,9,6,12,3,5,1,0,0,40,19,0
29,6,180916,10,2,7,2,5,0,0,0,38,19,0
31,7,122749,11,1,12,5,5,1,0,0,20,19,0
38,3,31069,11,6,12,3,5,1,4386,0,40,19,1
26,7,284343,12,4,12,6,5,1,0,0,40,19,0
64,3,319371,13,6,2,3,5,1,15024,0,40,19,1
46,3,174224,11,1,9,6,4,1,0,0,40,19,0
69,5,183958,9,6,10,3,5,1,0,0,8,19,0
39,3,127772,9,6,6,3,5,1,3103,0,44,19,1
48,3,80651,9,1,8,6,5,0,0,0,55,19,0
46,3,62793,9,1,6,1,5,0,0,0,40,19,0
42,3,191712,13,1,6,6,5,1,0,1590,40,19,0
39,7,237532,9,6,6,4,4,0,0,0,54,29,1
50,2,20179,14,6,11,3,5,1,0,0,40,19,1
24,3,311376,13,4,13,6,5,0,0,0,40,19,0
30,3,432565,11,6,11,1,5,0,0,0,40,1,1
39,1,329980,13,6,6,3,5,1,0,2415,60,19,1
29,7,125190,9,6,12,3,5,1,0,0,40,19,0
23,3,342946,7,4,14,5,5,0,0,0,38,19,0
21,5,219835,11,4,10,6,5,1,0,0,40,19,0
32,3,123429,6,2,12,6,5,1,0,0,40,19,0
69,1,69209,13,6,8,3,5,1,3818,0,30,19,0
55,3,66356,9,2,1,2,5,1,0,0,40,19,0
41,3,195897,10,6,6,3,5,1,0,0,50,19,0
44,1,153132,13,6,2,3,5,1,7688,0,52,19,1
18,3,230875,7,4,7,6,5,1,0,0,40,19,0
74,7,92298,13,6,2,3,5,1,0,0,10,19,0
40,3,185145,16,6,13,3,5,1,0,0,40,19,1
27,3,297296,9,6,12,3,5,1,0,0,40,19,0
75,5,164849,5,6,10,3,4,1,1409,0,5,19,0
55,3,145214,9,1,7,6,5,0,0,0,40,19,0
52,7,242341,4,6,12,3,3,1,0,0,40,19,0
54,3,240542,10,1,6,2,5,0,0,0,48,19,0
36,3,104772,9,1,12,2,5,1,0,0,48,19,0
76,5,152802,10,6,10,3,5,1,0,0,8,19,0
26,3,181666,9,4,1,5,5,0,0,0,40,19,0
18,3,415520,7,4,12,5,5,1,0,0,20,19,0
38,3,258761,9,1,2,6,5,1,0,0,50,19,0
50,3,88842,13,6,14,3,5,1,7298,0,40,19,1
19,5,356717,10,4,10,5,5,0,0,0,25,19,0
32,3,158438,10,6,2,3,5,1,0,0,60,19,1
57,3,206206,13,6,6,3,5,1,0,0,40,19,1
20,3,51816,9,4,9,5,4,1,0,0,40,19,0
27,3,253814,10,4,7,6,5,0,0,0,40,19,0
31,7,161745,13,5,2,6,5,1,0,1980,60,19,0
60,3,162947,3,1,8,6,5,0,0,0,40,32,0
52,3,163027,9,1,12,2,5,0,0,0,50,19,0
61,3,146788,4,6,14,3,5,1,0,0,40,19,0
57,7,73309,9,7,12,6,5,1,0,0,55,19,1
19,5,143867,10,4,10,5,5,1,0,0,40,19,0
59,7,104216,15,6,6,3,5,1,0,0,25,19,0
34,7,345705,9,4,12,6,5,1,0,0,45,19,1
31,3,133770,12,6,12,6,2,1,0,0,50,19,1
42,3,209392,9,1,9,6,4,1,0,0,35,19,0
70,3,262345,10,4,7,6,5,0,0,0,6,19,0
47,3,277545,13,6,7,3,2,1,0,0,40,25,1
47,5,174525,9,6,10,3,5,1,3942,0,40,25,0
29,3,490332,10,6,14,3,5,1,0,0,45,19,1
27,3,211570,7,4,1,1,4,1,0,0,40,19,0
25,3,374918,8,6,15,4,5,0,0,0,40,19,0
51,3,106728,13,6,2,3,5,1,5178,0,60,19,1
28,3,173649,9,4,15,5,4,0,0,0,40,25,0
35,3,174597,13,6,12,3,5,1,0,0,40,19,0
36,7,233533,10,6,12,3,5,1,0,0,60,19,1
54,5,169785,14,4,10,6,5,0,0,0,40,19,0
46,3,133169,11,6,12,3,5,1,0,0,40,19,0
52,3,198824,11,2,15,2,5,0,0,0,35,19,0
65,3,174056,4,6,8,3,5,1,0,0,40,19,0
43,3,188696,11,1,8,6,5,1,0,0,40,19,0
41,6,90692,9,1,13,2,2,0,0,0,40,19,0
34,3,271933,13,4,2,1,5,0,0,1741,45,19,0
47,7,102359,13,6,2,3,5,1,0,0,30,19,0
49,2,213668,14,4,2,6,5,1,0,0,56,19,1
21,3,294789,10,4,15,6,5,0,0,0,25,19,0
20,3,157599,10,4,15,6,5,0,0,0,25,19,0
18,6,134935,8,4,9,5,5,1,0,0,40,19,0
27,3,466224,10,4,6,6,4,1,0,0,40,19,0
34,7,111985,9,6,12,3,5,1,0,0,50,19,0
38,3,264627,10,1,7,2,5,0,0,0,40,19,0
24,3,213427,9,4,7,6,5,1,0,0,40,19,0
34,3,279015,10,4,6,6,5,1,0,0,65,19,0
47,3,165937,9,6,8,3,5,1,0,0,50,19,1
27,2,188343,9,2,2,2,4,0,0,0,40,19,0
63,3,158609,11,7,7,2,5,0,0,0,8,19,0
34,3,193036,10,6,7,3,4,1,0,0,40,19,1
25,3,198632,10,5,6,6,5,1,0,0,50,19,0
54,3,175912,9,7,8,2,5,1,914,0,40,19,0
19,5,192773,10,4,10,5,5,0,0,0,35,19,0
35,3,101387,9,1,6,6,5,0,0,0,50,19,0
24,3,60783,10,6,14,3,5,1,0,0,70,19,1
26,3,183224,10,4,7,5,2,0,0,0,35,19,0
59,6,100776,11,1,7,6,5,0,0,0,40,19,0
43,3,57600,16,5,13,6,5,0,0,0,40,25,0
20,3,174063,10,4,15,5,5,0,0,0,40,19,0
41,3,306495,9,6,5,3,5,1,0,0,40,19,0
51,3,249741,10,6,6,3,5,1,0,0,40,19,0
27,3,93021,9,4,7,2,1,0,0,0,40,19,0
36,3,49626,9,6,2,3,5,1,0,0,40,19,0
25,3,63062,10,4,5,5,5,1,0,0,60,19,0
55,3,320835,13,6,6,3,5,1,0,0,50,19,1
22,6,123727,10,4,13,6,5,0,0,0,21,19,0
58,4,110517,16,6,13,3,2,1,4064,0,40,39,0
43,3,149670,10,6,7,4,5,0,4064,0,15,19,0
39,3,172425,11,6,7,4,5,0,0,0,20,19,1
40,3,216116,5,4,8,2,4,0,0,0,40,37,0
46,3,174209,9,1,2,6,5,1,0,0,45,19,0
54,2,175083,9,4,7,2,5,0,0,0,20,19,0
19,3,129059,10,4,6,5,4,1,0,0,30,19,0
24,3,121313,9,6,7,3,5,1,0,0,40,19,0
53,5,181317,9,6,10,3,5,1,0,0,40,19,0
24,4,166851,14,4,13,6,5,1,0,0,13,19,0
29,7,29616,9,4,5,5,5,1,0,0,65,19,0
56,1,105582,10,6,2,3,5,1,7688,0,50,19,1
54,5,124993,9,6,10,3,5,1,0,0,40,19,1
21,5,148509,10,4,10,6,5,0,0,0,30,19,0
34,3,230246,5,2,12,6,5,1,0,0,40,25,0
56,3,117881,7,1,8,6,5,0,0,0,40,19,0
34,3,203408,13,6,13,3,5,1,7688,0,50,19,1
19,3,446219,6,4,6,2,4,0,0,0,40,19,0
32,1,110331,9,6,6,3,5,1,0,0,65,19,1
48,3,207946,9,1,7,2,5,0,0,0,52,19,0
67,5,45537,14,6,10,3,4,1,0,0,40,19,1
47,3,188330,9,6,14,3,5,1,0,0,25,19,0
52,3,147629,9,6,14,3,5,1,0,0,60,19,1
40,3,153799,2,5,8,2,5,0,0,0,40,29,0
28,3,203776,6,6,12,3,5,1,0,0,50,19,0
41,3,168071,13,6,2,3,5,1,7298,0,50,19,1
57,3,348430,2,1,12,2,5,1,0,0,40,18,0
51,3,103407,9,1,7,6,5,0,0,0,40,19,0
26,5,152046,7,4,10,6,5,0,0,0,35,38,0
36,3,153205,13,6,13,3,2,1,0,0,45,25,0
33,3,326104,10,6,2,3,5,1,0,0,50,19,1
46,3,238162,13,6,12,3,5,1,0,0,45,19,1
50,3,221336,9,1,7,1,2,0,0,0,40,21,0
33,3,180656,10,5,12,6,5,1,0,0,40,25,0
77,7,145329,9,4,8,6,5,1,401,0,20,19,0
39,3,315776,14,4,2,6,4,1,8614,0,52,19,1
67,5,150516,9,7,10,2,5,1,0,0,3,19,0
35,3,325802,12,1,1,2,5,0,0,0,24,19,0
23,3,133985,6,4,12,5,4,0,0,0,40,19,0
37,3,269329,11,1,13,6,5,0,8614,0,45,19,1
41,3,183203,9,6,14,3,5,1,0,0,50,19,1
60,3,76127,12,6,7,3,5,1,0,0,35,19,1
32,3,195891,13,4,7,6,5,1,0,0,55,19,0
56,2,162137,9,6,14,3,3,1,0,0,40,19,0
45,4,37672,11,1,11,2,5,0,0,0,40,19,0
24,3,161708,9,1,2,6,5,0,0,0,45,19,1
18,3,80616,6,4,1,5,5,1,0,0,27,19,0
31,3,209276,9,6,15,3,1,1,0,0,40,19,0
21,5,34443,10,4,10,5,5,1,0,0,50,19,0
45,3,192835,13,6,2,3,5,1,0,1977,55,19,1
23,3,203240,10,4,15,6,5,0,0,0,40,19,0
45,4,102308,10,6,2,3,5,1,0,0,40,19,0
18,3,40829,7,4,6,1,3,0,0,0,25,19,0
25,3,60726,9,6,14,3,4,1,0,0,30,19,0
31,4,116677,9,6,6,3,5,1,0,0,40,19,0
19,3,57067,9,4,8,1,5,1,0,0,45,19,0
41,3,304906,13,6,2,3,5,1,0,0,40,19,1
74,3,101590,15,7,7,6,4,0,0,0,20,19,0
27,3,258102,3,4,14,6,5,1,0,0,40,6,0
23,3,241185,9,4,7,6,5,0,0,0,40,19,0
31,3,124827,11,6,6,3,5,1,0,0,40,19,1
40,1,76625,9,6,1,3,5,1,0,0,40,19,0
41,2,263339,9,6,14,3,5,1,0,0,40,19,1
25,3,135645,14,4,6,6,5,1,0,0,20,19,0
42,3,245626,9,6,12,3,3,1,0,0,60,19,0
24,3,210781,13,4,12,6,5,0,0,0,40,19,0
42,3,235786,12,6,12,3,5,1,0,0,50,19,1
45,7,160167,6,6,12,3,5,1,0,0,70,19,0
52,2,30731,9,6,2,3,5,1,7298,0,40,19,1
34,3,314375,11,1,12,6,5,1,0,0,40,19,0
32,3,81528,9,4,1,1,5,1,0,0,60,19,0
54,3,182854,9,6,12,3,5,1,0,0,45,19,0
42,2,296798,7,4,11,6,5,1,0,1340,40,19,0
32,3,194426,13,6,11,3,5,1,15024,0,40,19,1
40,5,70645,10,6,10,4,5,0,0,0,20,19,0
55,1,141807,13,6,6,3,5,1,0,0,60,19,1
66,5,112871,7,4,10,6,5,1,0,0,30,19,0
52,4,71344,14,6,13,3,5,1,0,0,40,19,0
21,4,341410,10,4,7,6,5,0,0,0,15,19,0
33,3,118941,13,6,2,4,5,0,0,0,40,19,1
52,5,159755,11,6,10,3,5,1,0,0,50,19,1
28,3,128509,3,4,8,6,5,0,0,0,40,25,0
27,7,229125,7,6,12,3,5,1,0,0,40,19,0
42,6,142756,13,1,13,6,5,0,0,0,50,19,0
27,1,243871,10,4,7,5,5,0,0,0,45,19,0
47,3,213140,11,6,12,3,5,1,7688,0,40,19,1
19,3,196857,9,4,15,6,5,0,0,0,40,19,0
46,3,138626,10,6,12,3,5,1,0,0,40,19,0
55,7,161334,9,7,15,6,5,0,0,0,25,10,0
50,3,273536,4,6,6,3,1,1,0,0,49,29,0
32,3,115631,10,4,7,6,5,0,4101,0,50,19,0
28,3,185957,9,6,7,4,5,0,0,0,40,19,0
23,3,334357,9,4,7,5,4,0,0,0,40,19,0
43,3,96102,14,5,2,6,5,1,0,0,50,19,0
34,3,213226,13,6,13,3,5,1,0,0,40,34,1
19,3,115248,10,4,7,6,2,1,0,0,40,2,0
37,3,185061,10,6,2,3,2,1,0,0,55,19,0
27,3,147638,13,4,7,1,2,0,0,0,40,33,0
18,3,280298,9,4,6,5,5,0,0,0,24,19,0
31,3,163516,10,7,7,2,5,0,0,0,40,19,0
49,3,277434,9,6,14,3,5,1,0,0,50,19,0
26,2,206983,15,6,13,3,5,1,0,0,60,42,0
48,3,108993,9,6,12,3,5,1,0,0,45,19,1
39,3,288551,9,6,12,3,4,1,0,0,40,19,0
41,3,176069,9,2,8,2,5,0,0,0,40,19,0
48,4,183486,11,1,13,2,5,0,0,0,56,19,1
40,3,163215,13,1,2,6,5,0,10520,0,40,19,1
70,3,94692,13,6,6,3,5,1,0,0,70,19,1
20,3,118462,9,4,1,5,5,1,0,0,43,19,0
38,3,407068,3,6,15,3,5,1,0,0,75,6,0
37,7,243587,10,2,15,5,5,0,0,0,40,9,0
49,3,23074,10,7,2,6,5,0,0,0,40,19,1
